Maze Size,DFS Time,BFS Time,A* Time
15,0.0007693767547607422,0.0013692378997802734,0.0014824867248535156
15,0.0005474090576171875,0.0015444755554199219,0.0007309913635253906
15,0.0009379386901855469,0.0009996891021728516,0.0006709098815917969
15,0.0008578300476074219,0.0010693073272705078,0.0013349056243896484
15,0.0005843639373779297,0.0009055137634277344,0.000881195068359375
15,0.0005924701690673828,0.0008957386016845703,0.0007219314575195312
15,0.0009241104125976562,0.0016219615936279297,0.0018305778503417969
15,0.0006365776062011719,0.0015876293182373047,0.000545501708984375
15,0.0006229877471923828,0.0011227130889892578,0.0011129379272460938
15,0.0009963512420654297,0.0013854503631591797,0.0016427040100097656
15,0.0008518695831298828,0.0011272430419921875,0.000980377197265625
15,0.0006701946258544922,0.0014595985412597656,0.0013165473937988281
15,0.0004973411560058594,0.0016827583312988281,0.0009257793426513672
15,0.0005888938903808594,0.0014896392822265625,0.0019893646240234375
15,0.0008783340454101562,0.0010173320770263672,0.0008292198181152344
15,0.00042724609375,0.001207113265991211,0.0009207725524902344
15,0.0006914138793945312,0.0010340213775634766,0.0008099079132080078
15,0.0004973411560058594,0.0011322498321533203,0.0013055801391601562
15,0.0005266666412353516,0.0009872913360595703,0.0008807182312011719
15,0.0004775524139404297,0.0011360645294189453,0.0010521411895751953
15,0.0007028579711914062,0.0012619495391845703,0.0004947185516357422
15,0.0006792545318603516,0.0014722347259521484,0.0012867450714111328
15,0.0009140968322753906,0.0013401508331298828,0.0008654594421386719
15,0.0011625289916992188,0.0014057159423828125,0.0011794567108154297
15,0.0004658699035644531,0.0010416507720947266,0.0009942054748535156
15,0.0007343292236328125,0.001354217529296875,0.0007002353668212891
15,0.0005207061767578125,0.001447916030883789,0.0016565322875976562
15,0.0008177757263183594,0.0013430118560791016,0.0011730194091796875
15,0.0005497932434082031,0.0012903213500976562,0.0007569789886474609
15,0.0005586147308349609,0.0011057853698730469,0.001085042953491211
15,0.0005006790161132812,0.0011377334594726562,0.0010342597961425781
15,0.0005414485931396484,0.0010907649993896484,0.001222848892211914
15,0.0007476806640625,0.001649618148803711,0.0007219314575195312
15,0.0007250308990478516,0.0011022090911865234,0.0011098384857177734
15,0.0010960102081298828,0.0014796257019042969,0.001312255859375
15,0.0005919933319091797,0.0015437602996826172,0.0011060237884521484
15,0.0004975795745849609,0.0012311935424804688,0.0011754035949707031
15,0.0005719661712646484,0.0010912418365478516,0.0015044212341308594
15,0.0006654262542724609,0.001275777816772461,0.001241922378540039
15,0.0007081031799316406,0.0012676715850830078,0.0010905265808105469
15,0.000995635986328125,0.0013270378112792969,0.0010819435119628906
15,0.0004980564117431641,0.0008814334869384766,0.0006077289581298828
15,0.0005552768707275391,0.0011227130889892578,0.0014503002166748047
15,0.0007596015930175781,0.0013489723205566406,0.0016105175018310547
15,0.0005164146423339844,0.0007317066192626953,0.0005838871002197266
15,0.0007295608520507812,0.0011234283447265625,0.0008943080902099609
15,0.0007359981536865234,0.0012793540954589844,0.0007729530334472656
15,0.0009415149688720703,0.0009477138519287109,0.0007176399230957031
15,0.0007405281066894531,0.001588582992553711,0.0008425712585449219
15,0.0006768703460693359,0.001382589340209961,0.0014600753784179688
15,0.0008387565612792969,0.0010752677917480469,0.0012311935424804688
15,0.0006003379821777344,0.0011854171752929688,0.0018281936645507812
15,0.0007982254028320312,0.0012962818145751953,0.0010371208190917969
15,0.0010306835174560547,0.0011372566223144531,0.0012652873992919922
15,0.0004534721374511719,0.0008978843688964844,0.0005297660827636719
15,0.0004930496215820312,0.0010731220245361328,0.0016777515411376953
15,0.0005557537078857422,0.0011818408966064453,0.0006926059722900391
15,0.00046515464782714844,0.0012357234954833984,0.0015912055969238281
15,0.0009424686431884766,0.0011744499206542969,0.0010886192321777344
15,0.0005974769592285156,0.00109100341796875,0.0008335113525390625
15,0.0007233619689941406,0.0007905960083007812,0.0005977153778076172
15,0.0006253719329833984,0.0011055469512939453,0.0008103847503662109
15,0.0004849433898925781,0.0012090206146240234,0.0010933876037597656
15,0.0006983280181884766,0.0012230873107910156,0.0006818771362304688
15,0.0007011890411376953,0.0011980533599853516,0.001474618911743164
15,0.0007326602935791016,0.0013930797576904297,0.0012238025665283203
15,0.0010149478912353516,0.0011963844299316406,0.0012662410736083984
15,0.0012845993041992188,0.0016868114471435547,0.001085042953491211
15,0.0009634494781494141,0.0019516944885253906,0.0008606910705566406
15,0.0006315708160400391,0.001186370849609375,0.0006673336029052734
15,0.0010638236999511719,0.001154184341430664,0.00116729736328125
15,0.000762939453125,0.0006737709045410156,0.00045108795166015625
15,0.0007119178771972656,0.0013701915740966797,0.0007238388061523438
15,0.001107931137084961,0.0010673999786376953,0.0009984970092773438
15,0.0004391670227050781,0.0015819072723388672,0.0007500648498535156
15,0.0006601810455322266,0.0011641979217529297,0.0012011528015136719
15,0.000408172607421875,0.0011725425720214844,0.0008738040924072266
15,0.0008177757263183594,0.0010979175567626953,0.0012617111206054688
15,0.0007405281066894531,0.0015263557434082031,0.0011739730834960938
15,0.0005469322204589844,0.0016188621520996094,0.0010275840759277344
15,0.0007779598236083984,0.001504659652709961,0.0007426738739013672
15,0.0008668899536132812,0.0011954307556152344,0.0016188621520996094
15,0.00047707557678222656,0.0010166168212890625,0.0005590915679931641
15,0.0007312297821044922,0.0011210441589355469,0.0007791519165039062
15,0.0008487701416015625,0.0011701583862304688,0.0010287761688232422
15,0.0009217262268066406,0.001291036605834961,0.0009281635284423828
15,0.0008392333984375,0.0010979175567626953,0.0011394023895263672
15,0.0009279251098632812,0.0015497207641601562,0.0014119148254394531
15,0.001079559326171875,0.0011658668518066406,0.0016317367553710938
15,0.0005931854248046875,0.001234292984008789,0.0007526874542236328
15,0.00036454200744628906,0.000982046127319336,0.0007178783416748047
15,0.00074005126953125,0.0012142658233642578,0.0009298324584960938
15,0.0005700588226318359,0.0012750625610351562,0.0009362697601318359
15,0.0005660057067871094,0.0011944770812988281,0.0008089542388916016
15,0.0006406307220458984,0.0011050701141357422,0.0005922317504882812
15,0.0009329319000244141,0.0010900497436523438,0.0007128715515136719
15,0.0005476474761962891,0.001233816146850586,0.0009715557098388672
15,0.0005512237548828125,0.0011451244354248047,0.0006625652313232422
15,0.0007793903350830078,0.0012793540954589844,0.0010933876037597656
15,0.0007491111755371094,0.0009152889251708984,0.0006709098815917969
25,0.0015442371368408203,0.003261089324951172,0.0016980171203613281
25,0.0010180473327636719,0.003645658493041992,0.0018863677978515625
25,0.0013990402221679688,0.003275156021118164,0.0016100406646728516
25,0.0013709068298339844,0.003587961196899414,0.004518032073974609
25,0.0009555816650390625,0.004220247268676758,0.003028392791748047
25,0.0007343292236328125,0.004094600677490234,0.005004167556762695
25,0.0021567344665527344,0.003123760223388672,0.0020563602447509766
25,0.0012314319610595703,0.003501415252685547,0.0026352405548095703
25,0.0020034313201904297,0.0039014816284179688,0.00408935546875
25,0.00148773193359375,0.003780364990234375,0.0010998249053955078
25,0.0016863346099853516,0.0036089420318603516,0.0019390583038330078
25,0.0018646717071533203,0.003259897232055664,0.0016553401947021484
25,0.001603841781616211,0.0038721561431884766,0.0025107860565185547
25,0.0007054805755615234,0.003459453582763672,0.003442525863647461
25,0.001894235610961914,0.0033271312713623047,0.0019450187683105469
25,0.0017299652099609375,0.003717184066772461,0.0013997554779052734
25,0.0014491081237792969,0.0039653778076171875,0.0021677017211914062
25,0.0020401477813720703,0.003486156463623047,0.0018475055694580078
25,0.0016994476318359375,0.003308534622192383,0.0022687911987304688
25,0.002152681350708008,0.0038115978240966797,0.0015501976013183594
25,0.0016057491302490234,0.0035245418548583984,0.002558469772338867
25,0.002785205841064453,0.0036911964416503906,0.0037584304809570312
25,0.0021975040435791016,0.004131317138671875,0.003412485122680664
25,0.002324342727661133,0.005274295806884766,0.004408121109008789
25,0.0014002323150634766,0.003789186477661133,0.002698659896850586
25,0.001964092254638672,0.004566192626953125,0.004087924957275391
25,0.001659393310546875,0.004519224166870117,0.0031909942626953125
25,0.001435995101928711,0.02252793312072754,0.0026531219482421875
25,0.0009932518005371094,0.004128456115722656,0.0016491413116455078
25,0.0018880367279052734,0.003737211227416992,0.0030472278594970703
25,0.001110076904296875,0.003854990005493164,0.004415273666381836
25,0.0015316009521484375,0.0037965774536132812,0.0029518604278564453
25,0.001478433609008789,0.0035140514373779297,0.0013089179992675781
25,0.0010256767272949219,0.0046825408935546875,0.0020265579223632812
25,0.0009188652038574219,0.0031719207763671875,0.001943826675415039
25,0.0011126995086669922,0.004010200500488281,0.0019783973693847656
25,0.0010859966278076172,0.0042607784271240234,0.002729177474975586
25,0.0012371540069580078,0.0037221908569335938,0.005346059799194336
25,0.0011296272277832031,0.0034189224243164062,0.0021762847900390625
25,0.002089977264404297,0.0038754940032958984,0.0013606548309326172
25,0.0016853809356689453,0.003481626510620117,0.0031244754791259766
25,0.0007536411285400391,0.0027801990509033203,0.0026216506958007812
25,0.0008792877197265625,0.0029516220092773438,0.0015032291412353516
25,0.00139617919921875,0.003484010696411133,0.0015516281127929688
25,0.0014734268188476562,0.0034494400024414062,0.002463102340698242
25,0.0017936229705810547,0.003943920135498047,0.003310680389404297
25,0.0014989376068115234,0.0035791397094726562,0.002626180648803711
25,0.0013744831085205078,0.00426483154296875,0.0024302005767822266
25,0.0018019676208496094,0.0033822059631347656,0.002464771270751953
25,0.0015082359313964844,0.003191709518432617,0.0011658668518066406
25,0.001230001449584961,0.004407167434692383,0.0028121471405029297
25,0.0019571781158447266,0.004367351531982422,0.0037126541137695312
25,0.001100301742553711,0.004029512405395508,0.003941059112548828
25,0.00218963623046875,0.002808809280395508,0.0012767314910888672
25,0.001216888427734375,0.0033524036407470703,0.002920389175415039
25,0.0011782646179199219,0.003602266311645508,0.0012869834899902344
25,0.0009713172912597656,0.0034112930297851562,0.0038499832153320312
25,0.0008172988891601562,0.003414154052734375,0.001562356948852539
25,0.001631021499633789,0.003240346908569336,0.003342866897583008
25,0.0016083717346191406,0.0034842491149902344,0.0012733936309814453
25,0.0012042522430419922,0.0035583972930908203,0.001798391342163086
25,0.002279996871948242,0.003912210464477539,0.0031974315643310547
25,0.002239227294921875,0.0038657188415527344,0.004832029342651367
25,0.0024526119232177734,0.004784107208251953,0.003016233444213867
25,0.002030611038208008,0.005841732025146484,0.003978729248046875
25,0.001676321029663086,0.004277467727661133,0.003543853759765625
25,0.0014557838439941406,0.0048983097076416016,0.004258394241333008
25,0.000823974609375,0.004332304000854492,0.0034508705139160156
25,0.0015215873718261719,0.004279375076293945,0.0015933513641357422
25,0.002883434295654297,0.003097057342529297,0.004299640655517578
25,0.0017151832580566406,0.004146575927734375,0.00451350212097168
25,0.0011830329895019531,0.00372314453125,0.003353595733642578
25,0.00189971923828125,0.0037190914154052734,0.0012018680572509766
25,0.0012278556823730469,0.020631074905395508,0.0035021305084228516
25,0.0022079944610595703,0.0022842884063720703,0.0013682842254638672
25,0.0016293525695800781,0.0037202835083007812,0.003146648406982422
25,0.0022258758544921875,0.004286289215087891,0.0015633106231689453
25,0.0028922557830810547,0.0033125877380371094,0.0017197132110595703
25,0.0012700557708740234,0.0035195350646972656,0.0019571781158447266
25,0.001453399658203125,0.003655672073364258,0.0011792182922363281
25,0.0013055801391601562,0.0029571056365966797,0.0015969276428222656
25,0.0010035037994384766,0.003580808639526367,0.0011372566223144531
25,0.0011966228485107422,0.0032486915588378906,0.0017573833465576172
25,0.001188039779663086,0.0037102699279785156,0.0033075809478759766
25,0.0015807151794433594,0.003743886947631836,0.0027031898498535156
25,0.0014796257019042969,0.003857851028442383,0.003757476806640625
25,0.002820253372192383,0.004224538803100586,0.002321958541870117
25,0.0022771358489990234,0.003438234329223633,0.006389617919921875
25,0.0023605823516845703,0.004052877426147461,0.0048370361328125
25,0.0019834041595458984,0.003494739532470703,0.0036344528198242188
25,0.0019443035125732422,0.0034971237182617188,0.0028219223022460938
25,0.0014951229095458984,0.0034606456756591797,0.001712799072265625
25,0.0014164447784423828,0.004848480224609375,0.0016093254089355469
25,0.0013031959533691406,0.0037736892700195312,0.002649545669555664
25,0.002601146697998047,0.003736257553100586,0.003335714340209961
25,0.0007522106170654297,0.0032439231872558594,0.0018455982208251953
25,0.0007774829864501953,0.003393888473510742,0.002734661102294922
25,0.0009047985076904297,0.002446889877319336,0.001287698745727539
25,0.002080678939819336,0.0036683082580566406,0.0013954639434814453
25,0.0013546943664550781,0.0030994415283203125,0.0017886161804199219
50,0.006067514419555664,0.013614892959594727,0.008383512496948242
50,0.0028586387634277344,0.017309904098510742,0.023324012756347656
50,0.0033273696899414062,0.041396379470825195,0.011591196060180664
50,0.0071010589599609375,0.0176084041595459,0.011360883712768555
50,0.004352092742919922,0.017207622528076172,0.03134512901306152
50,0.008462190628051758,0.014998912811279297,0.014531373977661133
50,0.0024368762969970703,0.015870094299316406,0.0243380069732666
50,0.004323482513427734,0.037207603454589844,0.016883134841918945
50,0.0061719417572021484,0.016437053680419922,0.01740288734436035
50,0.006224632263183594,0.01802849769592285,0.01604938507080078
50,0.0032312870025634766,0.015926361083984375,0.007426261901855469
50,0.003637075424194336,0.014086246490478516,0.004338979721069336
50,0.009937047958374023,0.034795522689819336,0.03353452682495117
50,0.0029604434967041016,0.014196634292602539,0.017861127853393555
50,0.006038665771484375,0.014434099197387695,0.022463083267211914
50,0.006348371505737305,0.016347169876098633,0.008826017379760742
50,0.0025115013122558594,0.015717744827270508,0.00653839111328125
50,0.011678457260131836,0.014880180358886719,0.03375816345214844
50,0.00410008430480957,0.015645503997802734,0.008095264434814453
50,0.003270864486694336,0.017154693603515625,0.011555194854736328
50,0.0038688182830810547,0.015126943588256836,0.008087396621704102
50,0.003384113311767578,0.014796257019042969,0.006948709487915039
50,0.00481724739074707,0.016722440719604492,0.007415056228637695
50,0.0036628246307373047,0.039133548736572266,0.025139331817626953
50,0.013097047805786133,0.01652073860168457,0.01928544044494629
50,0.003812551498413086,0.01470804214477539,0.0059816837310791016
50,0.01211690902709961,0.01532602310180664,0.020025253295898438
50,0.0034897327423095703,0.019145727157592773,0.006642818450927734
50,0.0040531158447265625,0.018246173858642578,0.02834773063659668
50,0.002442598342895508,0.014866352081298828,0.015635967254638672
50,0.003852367401123047,0.016447067260742188,0.018925905227661133
50,0.004936695098876953,0.017213106155395508,0.01601123809814453
50,0.0034863948822021484,0.018033266067504883,0.011617183685302734
50,0.008958578109741211,0.016422271728515625,0.0061452388763427734
50,0.004395008087158203,0.0372471809387207,0.01093912124633789
50,0.005558013916015625,0.01648712158203125,0.02188253402709961
50,0.004040718078613281,0.01777195930480957,0.018743276596069336
50,0.004052639007568359,0.015010356903076172,0.004645824432373047
50,0.0038764476776123047,0.01623082160949707,0.015281915664672852
50,0.006690502166748047,0.0390779972076416,0.008497953414916992
50,0.004023075103759766,0.015929698944091797,0.014151573181152344
50,0.003571033477783203,0.01931905746459961,0.005628108978271484
50,0.0047435760498046875,0.016930818557739258,0.009093761444091797
50,0.0026633739471435547,0.014711856842041016,0.009869098663330078
50,0.011074304580688477,0.014415979385375977,0.01681661605834961
50,0.004516124725341797,0.0367431640625,0.010842084884643555
50,0.003994941711425781,0.017323732376098633,0.010461568832397461
50,0.007842779159545898,0.013774394989013672,0.006270885467529297
50,0.004027605056762695,0.017322301864624023,0.008080720901489258
50,0.007817268371582031,0.014286279678344727,0.006865262985229492
50,0.0035080909729003906,0.01558542251586914,0.003489971160888672
50,0.0042378902435302734,0.03818655014038086,0.006247758865356445
50,0.004515886306762695,0.01596832275390625,0.012906551361083984
50,0.004679203033447266,0.016144514083862305,0.006035804748535156
50,0.005964994430541992,0.01607036590576172,0.007775306701660156
50,0.0041124820709228516,0.016324520111083984,0.011423349380493164
50,0.00410008430480957,0.015552520751953125,0.0026483535766601562
50,0.00439763069152832,0.03308916091918945,0.019527435302734375
50,0.006945371627807617,0.01664566993713379,0.004784107208251953
50,0.006014108657836914,0.01804828643798828,0.00908803939819336
50,0.0049054622650146484,0.0160219669342041,0.015486001968383789
50,0.011853218078613281,0.016407251358032227,0.013787031173706055
50,0.010084390640258789,0.04183816909790039,0.018613576889038086
50,0.0022335052490234375,0.014780282974243164,0.018698930740356445
50,0.0071141719818115234,0.01602959632873535,0.008179426193237305
50,0.0035429000854492188,0.014985322952270508,0.0068705081939697266
50,0.003278017044067383,0.017253637313842773,0.01271200180053711
50,0.0022063255310058594,0.016159772872924805,0.0034122467041015625
50,0.006860256195068359,0.03338932991027832,0.007911205291748047
50,0.004049539566040039,0.01481318473815918,0.011407852172851562
50,0.0058765411376953125,0.015458106994628906,0.005916595458984375
50,0.00337982177734375,0.017702817916870117,0.008918046951293945
50,0.003107309341430664,0.01551961898803711,0.014220476150512695
50,0.0031194686889648438,0.014976739883422852,0.006731748580932617
50,0.030533790588378906,0.014656782150268555,0.007048130035400391
50,0.007281303405761719,0.013597965240478516,0.010926246643066406
50,0.0035479068756103516,0.015633106231689453,0.020647287368774414
50,0.0036940574645996094,0.015216827392578125,0.01937699317932129
50,0.01147317886352539,0.015270471572875977,0.011636734008789062
50,0.004915714263916016,0.04331636428833008,0.014493227005004883
50,0.004958629608154297,0.016429424285888672,0.012096405029296875
50,0.004446268081665039,0.016567707061767578,0.014211177825927734
50,0.0035905838012695312,0.017316102981567383,0.017152786254882812
50,0.0036153793334960938,0.019121885299682617,0.013284921646118164
50,0.008271932601928711,0.016799211502075195,0.01810765266418457
50,0.005706071853637695,0.04329037666320801,0.007496356964111328
50,0.005916595458984375,0.015859365463256836,0.009272336959838867
50,0.0055959224700927734,0.018373489379882812,0.009439945220947266
50,0.006855964660644531,0.014464855194091797,0.016644954681396484
50,0.007439851760864258,0.017017841339111328,0.00949716567993164
50,0.004479646682739258,0.015514850616455078,0.042230844497680664
50,0.008233308792114258,0.019064903259277344,0.011114120483398438
50,0.005263805389404297,0.017281770706176758,0.01946854591369629
50,0.01126551628112793,0.01451873779296875,0.013913869857788086
50,0.010480642318725586,0.014883756637573242,0.007899761199951172
50,0.004485368728637695,0.015617132186889648,0.015956878662109375
50,0.005875587463378906,0.0403294563293457,0.011497259140014648
50,0.0037217140197753906,0.0173337459564209,0.011317253112792969
50,0.01366424560546875,0.01389932632446289,0.011639833450317383
50,0.010383129119873047,0.014211177825927734,0.008621454238891602
